0.23714596609149985,-0.36019969346399994,-1.0
0.7851259161065749,0.37261345933482604,1.0
-0.48502686483092794,-0.9419324202538566,-1.0
-0.02322505514733675,0.7599309711919071,1.0
-0.08762096900400262,0.04123333295879772,1.0
-0.1317183623168301,-0.359199826766905,1.0
-0.9318272011828403,0.37895591855400035,1.0
0.0193235601244357,0.746997105911434,1.0
-0.3248846110623078,-0.9983208383089248,-1.0
0.5814540331810192,0.3176696778539112,-1.0
0.7441958666853534,0.2634686086490965,1.0
-0.37429282630793903,-0.43132613680364007,-1.0
0.021440992841102124,-0.019054669332409624,1.0
0.29807811817022944,-0.2265336507147695,-1.0
0.6183427642729995,-0.5613947724518917,1.0
-0.12378450445676314,0.47057500993491486,1.0
-0.9433458391601017,0.48294170647522217,1.0
-0.795531225877165,-0.06783328123013743,1.0
-0.9359334128426227,-0.18018693234493366,1.0
-0.9876615335734593,0.2666290518783223,1.0
-0.5733673259006555,-0.23659146091829109,-1.0
-0.29006599813505995,-0.24630226150558587,-1.0
-0.40945682595286637,0.3368540131598592,-1.0
-0.9350899585594856,-0.5644041880946649,1.0
-0.9262414564557404,0.9408246954779411,1.0
-0.6912204022629087,-0.07522745657281593,1.0
-0.118695422326629,0.811342027947912,1.0
-0.2841434769499893,0.7390228874758265,-1.0
0.7717256278822509,0.34307910951787135,1.0
0.23103577260969854,-0.059130721385740825,-1.0
-0.3334297566441604,0.926878430929754,-1.0
-0.9378366104685798,0.4750035985974923,1.0
0.3535159084022579,-0.40067290964948965,-1.0
-0.7188906389701497,0.20949345615519,1.0
-0.4453989713738422,0.6459999169311239,-1.0
0.6293107109529188,0.9910971795916979,1.0
-0.40114067337103076,-0.7250146877186221,-1.0
0.2721745228635204,0.8878847804732981,-1.0
-0.08082577057605178,-0.4702071149305136,1.0
0.12444477610134252,-0.7337343321987995,1.0
-0.5423728368840026,-0.3731310288954992,-1.0
0.1278452009842086,-0.645139387938839,1.0
-0.8384658348074554,-0.40078276588067285,1.0
0.25665545156697944,-0.1329224536070186,-1.0
0.1678668269792527,0.13019952137206814,1.0
-0.5106867050103365,-0.03086974356806249,-1.0
0.29645843606715516,0.5778002633054193,-1.0
0.5643984019597419,0.3651437446357302,-1.0
-0.10736568936770818,-0.6353719244968825,1.0
-0.06374386369576035,0.4618551102605841,1.0
-0.28999581020520315,-0.5446572207769005,-1.0
0.05691014160688557,-0.8423086819092664,1.0
-0.4246862753429097,0.07501649581346714,-1.0
0.8235675916078884,0.490262749666287,1.0
0.17876970586913887,-0.08168250702889335,1.0
0.8297050956462619,-0.981879089141974,1.0
0.9538903546951674,-0.3520099629814115,1.0
-0.020734401914922485,0.12900461212078818,1.0
0.88603546027169,-0.0005980560245137934,1.0
-0.8191557090469594,-0.21125008637137466,1.0
0.4559945136287702,0.45754061154652326,-1.0
-0.9645116479764579,0.24045674461150268,1.0
0.16358411435396714,-0.9097893185471098,1.0
-0.6358722459275332,0.6863997273267346,1.0
0.00367520908672625,0.08803978861872275,1.0
-0.6995922062298563,-0.7866904789621565,1.0
-0.12153511650149751,-0.7353514581859228,1.0
0.26730183267503316,-0.5260742409876968,-1.0
0.19214006366750302,0.6810346957489151,1.0
